StructureName,A1_Radius,A2_Radius,X_Electronegativity,B_Radius,B_Electronegativity,stddev_thermal_conductivity,stddev_mendeleev_no,stddev_X,stddev_atomic_mass,meanblock,stddev_melting_point,OctahedralFactor,ToleranceFactor,NEWToleranceFactor,GLLBSC_SOC_BandGap
EA_MA_CaBr3,299,238,2.96,100,1,79.9712708910324,27.5261239552539,0.638102656317931,39.1845362618841,1.40740740740741,1448.27325282789,0.510204082,1.109632094,3.678489816,8.11365725069586
EA_MA_CaI3,299,238,2.66,100,1,79.9292662215217,27.4859054789905,0.559977678126548,62.4574547992883,1.40740740740741,1440.83684371719,0.454545455,1.079442696,3.918489816,6.48753714020001
EA_MA_GaBr3,299,238,2.96,62,1.81,54.0327887344979,7.22264956000682,0.473086937042231,41.6743326525122,1.48148148148148,1437.94037645183,0.316326531,1.273066279,5.115917002,1.4146283095
EA_MA_HgBr3,299,238,2.96,102,2,53.9641839767534,9.26575235297526,0.447874610428708,69.3799463191123,1.55555555555556,1439.25186396151,0.520408163,1.102184899,3.641283992,1.62549449482412
EA_MA_HgI3,299,238,2.66,102,2,53.9311602699301,9.30277736306027,0.34927305459578,82.4734851764926,1.55555555555556,1433.62883584731,0.463636364,1.072738083,3.876578109,2.7337942651276
EA_MA_InBr3,299,238,2.96,104,1.78,57.8394143319261,7.79422863405995,0.477666201441969,48.9293159669018,1.48148148148148,1436.4110432604,0.530612245,1.094837,3.606639222,1.35120432154453
EA_MA_InCl3,299,238,3.16,104,1.78,57.8534641424435,7.76772167369558,0.555891176400561,37.2839117099173,1.48148148148148,1442.94520838472,0.574585635,1.115243853,3.462408453,3.75816090627223
EA_MA_PbI3,299,238,2.66,119,2.33,54.169871757379,7.01961537407855,0.323245907424466,83.8833064841697,1.48148148148148,1429.78405432254,0.540909091,1.018942958,3.621538425,1.8943337791
EA_MA_SnBr3,299,238,2.96,115,1.96,56.2627557337909,6.66458300771074,0.452609102869131,49.7058337111072,1.48148148148148,1436.05445840214,0.586734694,1.056112861,3.457892916,2.45241667970068
EA_MA_SnI3,299,238,2.66,115,1.96,56.2224951735888,6.74938268782165,0.354478490179588,68.2010896907848,1.48148148148148,1429.84591605282,0.522727273,1.031109441,3.666588568,1.45520531549709
EA_NH4_AgI3,299,170,2.66,94,1.93,148.82539875217,10.576605473087,0.369960583486043,68.6539430105248,1.58333333333333,1278.02548861964,0.427272727,1.023503287,4.069355536,0.078564677150412
EA_NH4_CaI3,299,170,2.66,100,1,78.920689086106,28.7851234726088,0.585927861031828,64.3982784391084,1.41666666666667,1270.36142958904,0.454545455,1.0043126,3.951425749,6.56373882794159
EA_NH4_CdBr3,299,170,2.96,95,1.69,55.0798179635981,9.28035559663529,0.511232171653284,49.7954356342712,1.58333333333333,1256.73333871449,0.484693878,1.046080651,3.794985308,3.52976961957422
EA_NH4_CdI3,299,170,2.66,95,1.69,55.0358327307535,9.31564544194336,0.41372797020909,69.2023092015744,1.58333333333333,1251.8947072571,0.431818182,1.02025407,4.047616887,3.34416307991453
EA_NH4_HgBr3,299,170,2.96,102,2,47.1697786530098,9.59763425711427,0.462307392326794,71.7135077865781,1.58333333333333,1257.29266438969,0.520408163,1.021508286,3.683210884,1.95416904008995
EA_NH4_HgCl3,299,170,3.16,102,2,47.1807317452269,9.59600611365652,0.545988209579657,65.9318688763397,1.58333333333333,1262.46372098493,0.563535912,1.038172677,3.53615206,4.50830889360778
EA_NH4_HgI3,299,170,2.66,102,2,47.1377603348771,9.62851667357612,0.359656954610918,84.8125756307455,1.58333333333333,1253.54273392952,0.463636364,0.998074634,3.918505001,2.63007947415969
EA_NH4_InBr3,299,170,2.96,104,1.78,52.6340109271382,8.02859472967302,0.4952387892051,50.285456699218,1.5,1255.52311906067,0.530612245,1.014698231,3.657835921,1.4184274825329
EA_NH4_InCl3,299,170,3.16,104,1.78,52.6486874527203,8.00715825579421,0.576529668216071,38.6590298852698,1.5,1261.15768224907,0.574585635,1.030887255,3.513605152,3.63572398923477
EA_NH4_PbCl3,299,170,3.16,119,2.33,47.7491962964044,7.07695791518738,0.517179852662495,68.0941086773311,1.5,1262.85717584505,0.657458564,0.979342892,3.426057789,3.6637381344
EA_NH4_PbI3,299,170,2.66,119,2.33,47.6990391040618,7.19085066826821,0.330208267613032,86.2855051535918,1.5,1251.97253979928,0.540909091,0.948023693,3.753788882,2.07948483079606
EA_NH4_PtCl3,299,170,3.16,80,2.28,51.2330868929207,11.541591455832,0.520107160432668,64.1347070351942,1.58333333333333,1377.33377143237,0.44198895,1.125681485,3.988156578,2.39915181250651
