StructureName,A1_Radius,A2_Radius,X_Electronegativity,B_Radius,B_Electronegativity,stddev_thermal_conductivity,stddev_mendeleev_no,stddev_X,stddev_atomic_mass,meanblock,stddev_melting_point,OctahedralFactor,ToleranceFactor,NEWToleranceFactor,GLLBSC_SOC_BandGap
3-Py_TroP_CuCl3,272,333,3.16,73.0,1.9,125.7785657,8.756586338,0.456551356,20.68351764,1.628571429,2071.385179,0.403314917,1.346008381,4.394316972,2.925430068
3-Py_TroP_CuI3,272,333,2.66,73.0,1.9,125.720027,8.743494001,0.300500775,55.97477329,1.628571429,2043.903569,0.331818182,1.260966871,4.928563547,3.90206503
3-Py_TroP_FeBr3,272,333,2.96,78.0,1.83,77.95313218,11.54321547,0.394347593,35.49815719,1.628571429,2063.35078,0.397959184,1.286469819,4.374178013,1.1161287
3-Py_TroP_FeCl3,272,333,3.16,78.0,1.83,77.97048656,11.57078454,0.464353941,19.21304207,1.628571429,2076.174509,0.430939227,1.320023663,4.181870321,1.975627847
3-Py_TroP_FeI3,272,333,2.66,78.0,1.83,77.90191102,11.53359729,0.310618369,55.62983272,1.628571429,2048.075149,0.354545455,1.239809709,4.681870321,3.170347526
3-Py_TroP_GaBr3,272,333,2.96,62.0,1.81,77.55387214,6.632170097,0.39697634,36.80933398,1.571428571,2078.624672,0.316326531,1.366250893,5.239647258,1.641534143
3-Py_TroP_GaCl3,272,333,3.16,62.0,1.81,77.57026986,6.637026392,0.466711187,21.94576069,1.571428571,2090.381801,0.342541436,1.406938801,4.997711774,1.77306937
3-Py_TroP_GaI3,272,333,2.66,62.0,1.81,77.50548723,6.658567077,0.313675189,56.30990462,1.571428571,2064.728599,0.281818182,1.310153522,5.626744032,3.02345693
3-Py_TroP_GeBr3,272,333,2.96,73.0,2.01,77.48233436,6.002584964,0.373662452,37.13102622,1.571428571,2059.0452,0.37244898,1.310381897,4.599796424,1.644276366
3-Py_TroP_GeCl3,272,333,3.16,73.0,2.01,77.49938359,6.000795492,0.445765813,22.56359827,1.571428571,2071.505166,0.403314917,1.346008381,4.394316972,0.746984422
3-Py_TroP_GeI3,272,333,2.66,73.0,2.01,77.43201863,6.038855887,0.286607596,56.48597078,1.571428571,2044.24588,0.331818182,1.260966871,4.928563547,1.819089997
3-Py_TroP_HfCl3,272,333,3.16,109.0,1.3,77.69658162,14.49648134,0.54320713,49.12993797,1.628571429,2098.526162,0.602209945,1.178917685,3.379408655,2.426670587
3-Py_TroP_HgBr3,272,333,2.96,102.0,2.0,78.14279246,8.249828233,0.374662935,61.16230353,1.628571429,2081.363786,0.520408163,1.182861511,3.649618654,2.201974672
3-Py_TroP_HgCl3,272,333,3.16,102.0,2.0,78.15864528,8.265868517,0.446668923,55.08283051,1.628571429,2093.061326,0.563535912,1.208078193,3.50255983,3.552189823
3-Py_TroP_HgI3,272,333,2.66,102.0,2.0,78.09602119,8.258936001,0.287761503,73.35222422,1.628571429,2067.54363,0.463636364,1.147401532,3.884912772,4.478766648
3-Py_TroP_InBr3,272,333,2.96,104.0,1.78,78.02226656,7.076466089,0.401034462,43.27176045,1.571428571,2074.020546,0.530612245,1.174975768,3.608863823,1.593061344
3-Py_TroP_MgBr3,272,333,2.96,72.0,1.31,83.66287788,8.492872204,0.47965854,34.02166628,1.514285714,2061.868097,0.367346939,1.315271382,4.649172564,1.582339292
3-Py_TroP_MgCl3,272,333,3.16,72.0,1.31,83.68056908,8.510137153,0.541447499,15.04470993,1.514285714,2074.123552,0.397790055,1.351328572,4.440839231,1.57705107
3-Py_TroP_MgI3,272,333,2.66,72.0,1.31,83.61064683,8.500035097,0.408140027,55.08618814,1.514285714,2047.333379,0.327272727,1.265285251,4.982505898,2.362738989
3-Py_TroP_MnBr3,272,333,2.96,83.0,1.55,78.16230334,11.80520091,0.436309922,35.42568813,1.628571429,2059.538448,0.423469388,1.263414804,4.17962062,3.613433801
3-Py_TroP_MnCl3,272,333,3.16,83.0,1.55,78.17814203,11.83336975,0.502080397,19.04853258,1.628571429,2072.195694,0.458563536,1.295023215,3.998897728,1.488225903
3-Py_TroP_MnI3,272,333,2.66,83.0,1.55,78.11557391,11.79458231,0.35907432,55.59459807,1.628571429,2044.481916,0.377272727,1.219350803,4.468777246,1.467127354
3-Py_TroP_MoBr3,272,333,2.96,93.0,2.16,81.60676067,12.86101582,0.360948102,40.20967862,1.628571429,2105.58529,0.474489796,1.219698029,3.865253381,3.671595173
3-Py_TroP_MoCl3,272,333,3.16,93.0,2.16,81.6244882,12.89132102,0.434174937,27.87262822,1.628571429,2118.844197,0.513812155,1.247759594,3.703963058,4.549454245
3-Py_TroP_MoI3,272,333,2.66,93.0,2.16,81.55442592,12.84681178,0.272199562,58.28727548,1.628571429,2089.718469,0.422727273,1.180393908,4.123317897,5.27306832
3-Py_TroP_NiBr3,272,333,2.96,69.0,1.91,78.38236978,9.992598693,0.384472797,35.73658814,1.628571429,2061.936583,0.352040816,1.330161247,4.806840063,6.378213746
3-Py_TroP_NiCl3,272,333,3.16,69.0,1.91,78.39985236,10.01585855,0.455494958,19.74213103,1.628571429,2074.715089,0.38121547,1.367544515,4.589448758,6.986191773
3-Py_TroP_NiI3,272,333,2.66,69.0,1.91,78.3307677,9.990090556,0.299132796,55.74790307,1.628571429,2046.720692,0.313636364,1.2784197,5.15466615,1.973017867
3-Py_TroP_PbI3,272,333,2.66,119.0,2.33,77.41500849,6.446401005,0.263158255,74.59042466,1.571428571,2054.556935,0.540909091,1.089862222,3.573425274,3.237046279
3-Py_TroP_PdCl3,272,333,3.16,86.0,2.2,77.73376993,9.507314104,0.431725184,30.41715128,1.628571429,2076.506529,0.475138122,1.280472392,3.90130126,1.346856122
3-Py_TroP_SnBr3,272,333,2.96,115.0,1.96,77.60127325,6.20685586,0.378846384,43.95596102,1.571428571,2071.570845,0.586734694,1.13341714,3.424129759,4.245930399
3-Py_TroP_SnCl3,272,333,3.16,115.0,1.96,77.61843984,6.207432607,0.450438132,33.4840145,1.571428571,2083.498677,0.635359116,1.155020705,3.293694977,1.551209904
3-Py_TroP_SnI3,272,333,2.66,115.0,1.96,77.55060945,6.23964536,0.292600879,60.6800181,1.571428571,2057.456813,0.522727273,1.102875502,3.632825412,2.466757554
3-Py_TroP_SrCl3,272,333,3.16,118.0,0.95,77.4803548,24.07511118,0.609752679,25.9124021,1.514285714,2072.5815,0.651933702,1.143431869,3.257043022,3.367646965
3-Py_TroP_SrI3,272,333,2.66,118.0,0.95,77.41500849,24.00243623,0.489955188,57.56532694,1.514285714,2045.579775,0.536363636,1.093086666,3.587551496,1.641114342
3-Py_TroP_TeBr3,272,333,2.96,221.0,2.1,78.36214603,4.663625558,0.365505502,45.57848548,1.571428571,2065.694215,1.12755102,0.845306308,4.247175005,2.23394315
3-Py_TroP_TeCl3,272,333,3.16,221.0,2.1,78.3778469,4.636680567,0.438363196,35.74588867,1.571428571,2077.797045,1.220994475,0.850463007,4.179301702,3.424357826
3-Py_TroP_TeI3,272,333,2.66,221.0,2.1,78.31582459,4.734477211,0.277286545,61.76867989,1.571428571,2051.355905,1.004545455,0.837785245,4.35577229,1.617079873
